,betaInP,omega,gen,w,dist
0,0.2445237185490313,0.000701883304590329,2.0,0.002332326969276545,836653.0
0,0.23222161560902627,0.01808286833769701,2.0,0.001892164623484326,3599735.0
0,0.8123410135457981,0.013825261725201658,2.0,0.0021050805056520793,2699121.0
0,0.5479614191720266,0.03283646900605725,2.0,0.0016740448069482207,7753162.0
0,0.5577259760451407,0.012939055997448892,2.0,0.0018493794000260678,2411280.0
0,0.515723337013261,0.03937174708128904,2.0,0.001695169313692469,9516476.0
0,0.6219548828228716,0.016836617910546255,2.0,0.0018166084794941572,3344320.0
0,0.17523399391101085,0.009768606815433907,2.0,0.0021390505503058326,1682424.0
0,0.9780131215546913,0.027737714401380703,2.0,0.002313553360169717,6399269.0
0,0.8957842622175898,0.001828988255942715,2.0,0.0026903051052662623,917442.0
0,0.6870572157170465,0.017941276929194304,2.0,0.0018556367512432403,3616044.0
0,0.6949592644542028,0.006432203374913844,2.0,0.0021163024495062855,1253932.0
0,0.6902452292285184,0.0003850411459409778,2.0,0.0023258727673816457,860290.0
0,0.2625018811573623,0.040265733884962705,2.0,0.0018087029709389615,9483462.0
0,0.2545747835400941,0.01751754363963213,2.0,0.0018745920625297618,3424660.0
0,0.045235743220735036,0.008330152232701893,2.0,0.0024679450469092556,1398786.0
0,0.9336258118727802,0.008367226775512888,2.0,0.0025450648478107856,1596278.0
0,0.9600591785965135,0.03514411005506372,2.0,0.0022566618081724596,8485057.0
0,0.8654654250294058,0.03537679960203457,2.0,0.0020279990503725824,8503238.0
0,0.208845233810233,0.02801711842668121,2.0,0.0018351224586362499,6290976.0
0,0.814208020662684,0.013853919019532823,2.0,0.002107929251539166,2676649.0
0,0.21358946415311642,0.03656625053322259,2.0,0.0018380866197140599,8566124.0
0,0.03541532498965849,0.030458582461639,2.0,0.0021536260257729286,6675328.0
0,0.9900235911767099,0.027123639818798853,2.0,0.002354346655651332,6339641.0
0,0.4362280753867537,0.01561439592483048,2.0,0.0017898459320021525,2962267.0
0,0.5428009163324531,0.022973010221924807,2.0,0.0017069302962796087,4964903.0
0,0.258121381354948,0.03970665579682113,2.0,0.0018082982414901346,9468535.0
0,0.25628508843956205,0.007778793127816375,2.0,0.002076556561316803,1363089.0
0,0.49151863115714234,0.001677221429748365,2.0,0.0021412967818110642,838379.0
0,0.5081255133469699,0.02235261071726666,2.0,0.0017048553842315209,4790746.0
0,0.8665901892504928,0.0008360995495073475,2.0,0.0026533532564478298,905982.0
0,0.8246736614353144,0.018414757824924577,3.0,0.0019520317735516875,3807399.0
0,0.160885019023127,0.02099948466427934,3.0,0.0019305692274711249,4297998.0
0,0.8206148896113461,0.02412874032401187,3.0,0.0019661963109936904,5425148.0
0,0.21292713894384896,0.025078342772287994,3.0,0.001890559484859196,5419978.0
0,0.304358206723904,0.0014936851196795447,3.0,0.0022455076084809066,850205.0
0,0.8358322828137984,0.011949859672080034,3.0,0.002052705841754174,2308614.0
0,0.6639010468207691,0.0033105147490652843,3.0,0.0021346308613604506,880443.0
0,0.3762994470136215,0.024972667973322128,3.0,0.0017562585147863994,5418409.0
0,0.3289245179788974,0.00854972883685173,3.0,0.0019214284819915447,1492974.0
0,0.6319311832524813,0.019643798452191386,3.0,0.0017471191874109352,4090876.0
0,0.5073843205927021,0.020264945787159892,3.0,0.001704959969461935,4176358.0
0,0.8745432933377808,0.003507925313876387,3.0,0.0024395754854319423,977566.0
0,0.3580353253256791,0.015421595288247048,3.0,0.0017631552933878361,2980485.0
0,0.8443319240154642,0.01201146369448386,3.0,0.00206583966769795,2252859.0
0,0.8218843091802653,0.024361229146665553,3.0,0.0019708358109744835,5469313.0
0,0.545950739600263,0.024940400718605243,3.0,0.0017394620789623707,5466314.0
0,0.35780405328824244,0.0041213086085422485,3.0,0.0020675220304822127,906698.0
0,0.5632304258746091,0.0012224788369924332,3.0,0.0021814737191340563,859623.0
0,0.21027226782394315,0.020648097854739672,3.0,0.0018636339441263135,4238893.0
0,0.1718201247210237,0.0012208037041486122,3.0,0.0024492686436752755,751729.0
0,0.6550743203428557,0.02018517038237143,3.0,0.001762013869179006,4204041.0
0,0.9184819182254566,0.015611740723908158,3.0,0.0021483389076641457,3127969.0
0,0.5872232940582176,0.005330253244380044,3.0,0.001995650081279262,1142476.0
0,0.3633969011402831,0.02103204719494631,3.0,0.0017353258020026136,4428381.0
0,0.6588226807226321,0.02023213328168301,3.0,0.0017646870267385875,4245887.0
0,0.20857201106066525,0.019573114142396437,3.0,0.001865933530031004,3983900.0
0,0.7917467184694479,0.005084744931912915,3.0,0.002206781469367777,1091305.0
0,0.33520326144978696,0.008447026708772266,3.0,0.0019200715347028636,1513479.0
0,0.2313576409426653,0.009475145885015676,3.0,0.0019882087173955045,1621798.0
0,0.04202050152170378,0.019067434269050068,3.0,0.0021526337240685167,3781029.0
0,0.824220648602035,0.01760433949550209,3.0,0.001955398943343423,3614477.0
0,0.28421124712420043,0.014344712019188407,3.0,0.001828887609588205,2683170.0
0,0.4414852252153621,0.02336514478050199,3.0,0.001720594154946174,5015412.0
0,0.4316656822652405,0.00631918745023659,3.0,0.001944456654879026,1217685.0
0,0.6655551073821316,0.017956055081712823,3.0,0.001774349698988433,3685491.0
0,0.6147915228667868,0.010607531177578945,3.0,0.001844003044582167,1936363.0
0,0.6530048476713148,0.01848994620141952,3.0,0.001763136099377891,3780632.0
0,0.5748433616820863,0.007262900334634479,3.0,0.0019199410416036661,1396823.0
0,0.4622542685409247,0.016852783247700193,3.0,0.001717007052428043,3357621.0
0,0.41145257565833443,0.005560026544703988,3.0,0.0019796318205297842,1089754.0
0,0.7097121872259093,0.01178842747761524,3.0,0.0018900299874379494,2173567.0
0,0.5348362039108338,0.012254620901179403,3.0,0.0017800124706529384,2277704.0
0,0.9039764844073893,0.005458986288748176,3.0,0.002407776535597376,1105684.0
0,0.9994771458397371,0.018673876256064127,3.0,0.0023246339903124033,4025584.0
0,0.5882098620716018,0.004641827138946616,3.0,0.00202439405741613,1031519.0
0,0.7235811728016966,0.01086674953765826,3.0,0.0019247180729404035,2002308.0
0,0.2518391997693201,0.016494039751174867,3.0,0.0018341752035600485,3139528.0
0,0.13612426928543486,0.005859014775180411,3.0,0.0022665549124579174,1092574.0
0,0.13692022407215743,0.009299504644756266,3.0,0.0021341198007534174,1588737.0
0,0.43446357353289,0.024455193073769907,3.0,0.001731721069467162,5251878.0
0,0.6148391895310182,0.009475549072115218,3.0,0.0018724084111328067,1731617.0
0,0.7228504430969765,0.014943793795051835,3.0,0.0018506632007218623,2950985.0
0,0.1631544030196981,0.0009928946662363198,3.0,0.0024804832411963627,792470.0
0,0.5322576853206418,0.02363710114980496,3.0,0.0017234240831443988,5157438.0
0,0.3718442783398881,0.0039081073768578636,3.0,0.0020685496221660555,936445.0
0,0.07244301723888677,0.025368143428945285,3.0,0.0021219120314503077,5520820.0
0,0.5530150650618142,0.013441303331367038,3.0,0.0017637856420217614,2545926.0
0,0.7480716944860173,0.010350987145455046,3.0,0.001965044157319816,1903297.0
0,0.16395774907699573,0.005936919520417475,3.0,0.00221279028179966,999970.0
0,0.15839092119896586,0.011626443676434946,3.0,0.0020333355484478213,2056190.0
0,0.06271349994944714,0.02385443973115346,3.0,0.002123414151736355,5013391.0
0,0.766430030997898,0.02116564188101921,3.0,0.0018702780882586597,4574670.0
0,0.8212940189409222,0.013971498041398616,3.0,0.0019907727741833347,2668524.0
0,0.2697184040033366,0.024989188337474787,3.0,0.0018289829633165882,5415979.0
0,0.5264254520178597,0.001772139572169651,3.0,0.0021415812364975043,878993.0
0,0.1560995137349256,0.0005415020822182558,3.0,0.002524632790490469,789471.0
0,0.6445599543132617,0.015754696776758323,3.0,0.001776116200306017,3150732.0
0,0.16889407558558128,0.015391033696992958,3.0,0.0019487552300379925,2872162.0
0,0.9742264040711754,0.019940705603892467,3.0,0.0022541377792746134,4320842.0
0,0.23337658434772995,0.0002570551481660664,3.0,0.0024090426209803094,772941.0
0,0.1669298338152892,0.014475660658745271,3.0,0.001964548174942694,2792282.0
0,0.5028943456990533,0.006529557332669898,3.0,0.0019293424241940999,1232060.0
0,0.02729922134000075,0.002044885069806506,3.0,0.0027446900942859676,794691.0
0,0.6397789340824125,0.004265166196891048,3.0,0.002071221924878972,1027788.0
0,0.06603146515516445,0.023692519656323796,3.0,0.002114775735115833,4999219.0
0,0.03498165562754546,0.019993851907587307,3.0,0.002166696331588377,4003544.0
0,0.7905891885496135,6.918819230507592e-05,3.0,0.0024822836326691975,909064.0
0,0.14255449816890625,0.018843152101689783,3.0,0.0019605147294020973,3751434.0
0,0.5894858866600152,0.013909544535190693,3.0,0.0017692852128074706,2666309.0
0,0.0893302355083242,0.021591771191460822,3.0,0.002053791448363752,4347722.0
0,0.3042174870862816,0.011140535924046114,3.0,0.0018716573744612219,1990036.0
0,0.3327108561054534,0.01910963273380843,3.0,0.0017528746053168372,3940149.0
0,0.6609528090286225,0.021248996068377875,3.0,0.0017680935164830671,4545642.0
0,0.16239598895411567,0.0077979478014353265,3.0,0.0021414540201297903,1351044.0
0,0.8344705007281762,0.01318535823828917,3.0,0.002025442694927396,2523160.0
0,0.6452004674574168,0.022943118268809144,3.0,0.0017657676319831163,5043906.0
0,0.2266683548605667,0.020853301188792132,3.0,0.0018447633734060731,4340624.0
0,0.7918731890372331,0.006917425245483041,3.0,0.0021318492652143846,1308282.0
0,0.45712468771218645,0.007189370977890474,3.0,0.0019087397285528513,1307865.0
0,0.31259693915175524,0.012728658557764762,3.0,0.0018322485555533822,2353632.0
0,0.1498221379332246,0.014247963033191525,3.0,0.001994534190967949,2628483.0
0,0.6803033403058849,0.014052230353456915,3.0,0.001823497886393122,2744339.0
0,0.6618970137203236,0.010582875461113264,3.0,0.0018753249698440768,1894245.0
0,0.30889860358919274,0.02097346488310819,3.0,0.0017687624173307694,4430953.0
0,0.23092506381505584,0.022990412642340453,3.0,0.0018493224234464476,4864420.0
0,0.017845528854639137,0.016129893573012193,3.0,0.002233963874348437,3030994.0
0,0.2317085707593488,0.02129824038597886,3.0,0.0018401427084477708,4422044.0
0,0.3406981341356807,0.014923219918531277,3.0,0.0017790539833424325,2800901.0
0,0.5172587435658696,0.02514748677568482,3.0,0.0017364413029315952,5604310.0
0,0.5639209126468688,0.007817898777391575,3.0,0.0018980962464180539,1366350.0
0,0.6822693713122323,0.0035929547822496355,3.0,0.0021378287539717926,977838.0
0,0.4280699668867506,0.016420759524640113,3.0,0.0017262469173529367,3258933.0
0,0.35497666607747885,0.002929186920087636,3.0,0.0021261071895863123,890007.0
0,0.7046994109060107,0.024476574661497594,3.0,0.0018271807020518091,5409622.0
0,0.9201656157332051,0.003375965082704817,3.0,0.002556317526809174,954652.0
0,0.49345900009510346,0.01901526059775618,3.0,0.0017053106956373585,3892296.0
0,0.29989977196549766,0.02305996429594767,3.0,0.0017850069459488219,4968407.0
0,0.8979541180513899,0.018780031120700324,3.0,0.0020809007568951374,3976519.0
0,0.7701709703060198,0.002887012095044352,3.0,0.002280606409011086,899726.0
0,0.21148587409720374,0.009497037936235138,3.0,0.0020127450529108097,1709083.0
0,0.3181904481742309,0.0028367750422549163,3.0,0.0021596740530101543,871977.0
0,0.759545708368025,0.005867378467019759,3.0,0.0021266589021009343,1182774.0
0,0.07772275526452183,0.01592751899064865,3.0,0.0021010666563881972,2968925.0
0,0.7167380825827172,0.003328385585115938,3.0,0.0021871857525701636,971342.0
0,0.2832155726815623,0.017004386604357803,3.0,0.0018003945355320448,3352776.0
0,0.2682464659499532,0.012051546064976939,3.0,0.0018839792522676823,2195400.0
0,0.35896391604954103,0.023883756778498133,3.0,0.0017534239197379412,5217594.0
0,0.4201622734184005,0.007242547069553093,3.0,0.0019155404112842543,1341572.0
0,0.7311092118165696,0.00667239674604379,3.0,0.002059666784865278,1291869.0
0,0.9547186227309359,0.004961954012573263,3.0,0.0025631725059936253,1101658.0
0,0.017177776862380062,0.023558876773035878,3.0,0.00222498862081369,4898007.0
0,0.6366579997675998,0.0017201521567463025,3.0,0.002194607894200541,787895.0
0,0.4267274820301039,0.0042524034161165215,3.0,0.002028708013787268,991020.0
0,0.39055694301444654,0.020901340253907864,3.0,0.0017230676634003624,4405165.0
0,0.5282174718409051,0.005193501061079419,3.0,0.0019826763544495006,1055468.0
0,0.5181285791146077,0.011354826892762621,3.0,0.001795295121763186,1997955.0
0,0.2945728751529658,0.015338217155678228,3.0,0.0018070664933281932,2906882.0
0,0.5474674220112168,0.013458466442231067,3.0,0.0017620886233865416,2531174.0
0,0.8578173765873505,0.006729898363855281,3.0,0.002253201395598334,1365784.0
0,0.4242488665135391,0.019775998763414543,3.0,0.001711736194186094,4075109.0
0,0.3772637265146563,0.004284644820812651,3.0,0.0020485223172517254,953894.0
0,0.5569629700793519,0.003771443461487018,3.0,0.002050412065257038,909822.0
0,0.302777613557052,0.01064205239897155,3.0,0.0018846271183385482,1876546.0
0,0.7117023521989359,0.00837593996219634,3.0,0.001980321958695728,1513966.0
0,0.8783688621458275,0.022889721258340982,3.0,0.0020533083716768223,5036519.0
0,0.9372775900325331,0.023441887732344544,3.0,0.0021822804804766988,5212083.0
0,0.7055916517155489,0.005832521305033338,3.0,0.002063661113999636,1203290.0
0,0.8350144766292832,0.016614960529584673,3.0,0.0019798694014172952,3385245.0
0,0.925385141667912,0.014295824243777027,3.0,0.002182620234002021,2774616.0
0,0.5620294596079491,0.00617192159755223,3.0,0.0019535878215182576,1171150.0
0,0.8495009793966705,0.023477119927165856,3.0,0.002006495226356821,5292815.0
0,0.7928657951800295,0.007592724114783564,3.0,0.0021087501603011824,1448938.0
0,0.12296993284206204,0.0013179405450219617,3.0,0.00254280982224582,759576.0
0,0.7075026199418454,0.011891774055296142,3.0,0.0018857309386380782,2186656.0
0,0.44717827373386737,0.00018428452580385556,3.0,0.002234625487040684,886228.0
0,0.7358095701093467,0.008398921037133692,3.0,0.002006060725415865,1553642.0
0,0.17152038479571868,0.01885964217946047,3.0,0.001916747021840652,3729647.0
0,0.5515302037446791,0.005285344060599134,3.0,0.001984329378470799,1095724.0
0,0.9772319201776228,0.010858229943413992,3.0,0.0023895911893081424,1996442.0
0,0.9162218313615378,0.005240633281437046,3.0,0.0024477062376435394,1162902.0
0,0.7785219235349728,0.02529713928055509,3.0,0.001920561082806242,5646303.0
0,0.9968078135587526,0.008888460079399297,3.0,0.0025113093345209164,1728573.0
0,0.7148459944241206,0.010898512430529113,3.0,0.001914888702805467,2000334.0
0,0.7058717160231802,0.011008848668409895,3.0,0.0019034015421469477,2014848.0
0,0.6082285312433953,0.009543909520491414,3.0,0.0018670425431563202,1698268.0
0,0.03860445843165622,0.012255029023540935,3.0,0.0022555684629445034,2082945.0
0,0.05616276707028778,0.021158492379117398,3.0,0.0021201929601133147,4266125.0
0,0.21712071561076465,0.010670747001960095,3.0,0.001973211425003157,1866091.0
0,0.5732059868989217,0.013114914148113223,3.0,0.0017753444356195724,2356497.0
0,0.3542547994959868,0.010451080720916946,3.0,0.0018529017694616952,1864947.0
0,0.23277446325363277,0.019698944763740747,3.0,0.0018377066402739295,3958854.0
0,0.3745288190920826,0.016278995182759118,3.0,0.0017462351788578986,3180110.0
0,0.41761668012645503,0.016512083598743437,3.0,0.0017281985249898376,3256388.0
0,0.11980916260236363,0.006364400251167935,3.0,0.0022762394647407166,1142890.0
0,0.38248884876801925,0.0012279886960492314,3.0,0.002199569637423926,779259.0
0,0.1749355931907774,0.02225826227723768,3.0,0.0019149362016663586,4683669.0
0,0.35297586795846825,0.0215800514601877,3.0,0.0017422948235092741,4510802.0
0,0.4013755970153067,0.02353242319786011,3.0,0.0017322486464797055,5024683.0
0,0.36617840832201554,0.009396560183463297,3.0,0.001873389205590759,1642179.0
0,0.4430360555708302,0.015076018699656902,3.0,0.0017367397823345584,2926113.0
0,0.20365132782110695,0.012758442242024626,3.0,0.0019433240611477019,2273731.0
0,0.26112332849107334,0.003926629238178887,3.0,0.0021644845883894885,923143.0
0,0.7222672841374669,0.006444168706115701,3.0,0.0020580814071546366,1264529.0
0,0.6795883826091469,0.0037293434389310143,3.0,0.002128818350440073,929071.0
0,0.8633112857018329,0.020907241103281203,3.0,0.002014769314559943,4539558.0
0,0.36167847441002154,0.009568071443030925,3.0,0.0018712337661808659,1661314.0
0,0.38751053034611516,0.012759841177720022,3.0,0.0017875734351599044,2336224.0
0,0.9668762283602761,0.010353351611346885,3.0,0.0023764601812783018,1946407.0
0,0.6852829231005936,0.021181865965673875,3.0,0.0017868676411204843,4596345.0
0,0.66976903874823,0.015928443747027798,3.0,0.001792309783233897,3193140.0
0,0.21416195467704757,0.0007072451546680861,3.0,0.002409187965986405,786344.0
0,0.932815413369029,0.012536220044537227,3.0,0.0022336250598138543,2393117.0
0,0.7049498711022685,0.014931903712098385,3.0,0.0018332911967065652,2974145.0
0,0.16807669808997938,0.0043275010978963534,3.0,0.002280336524193483,955024.0
0,0.48304293703120804,0.013419124242624075,3.0,0.001755470193050511,2517614.0
0,0.25472277022331946,0.008064183764818388,3.0,0.002004860640948651,1404040.0
0,0.5722739325076858,0.0056530944092770975,3.0,0.001976771920786336,1133058.0
0,0.5749851599132482,0.00911899844629755,3.0,0.0018636305500536502,1621489.0
0,0.36949889354477516,0.014438555540083978,3.0,0.001769464755228731,2717461.0
0,0.0036119246171069097,0.014487316360687204,3.0,0.0022959496665035215,2608971.0
0,0.9267609568192222,0.002671124383580215,3.0,0.0026155108162801183,865239.0
0,0.45680370917103974,0.007060035533106324,3.0,0.0019131416544879735,1273764.0
0,0.6966286763105354,0.006561214162212101,3.0,0.002026719897160908,1240623.0
0,0.5780458111280932,0.0015259214468767812,3.0,0.002170595183388434,866589.0
0,0.5649670575475714,0.0014984572160295245,3.0,0.0021668174113711612,864724.0
0,0.3472001037182937,0.019656728798765188,3.0,0.001743213745421904,4033784.0
0,0.0670998618613433,0.008392302551252522,3.0,0.002308136483246747,1475728.0
